LECROYWaveRunner„U,21892,Waveform
Segments,1,SegmentSize,2002
Segment,TrigTime,TimeSinceSegment1
#1,15-Jun-2021 15:24:40,0                 
Time,Ampl
-1.378417e-08,-0.000227938
-1.368417e-08,-9.30248e-05
-1.358417e-08,-5.67021e-05
-1.348417e-08,-9.4322e-05
-1.338417e-08,-0.000216263
-1.328417e-08,-0.000286314
-1.318417e-08,-0.00036804
-1.308417e-08,-0.000454955
-1.298417e-08,-0.000259072
-1.288417e-08,-0.000483494
-1.278417e-08,-0.000822074
-1.268417e-08,-0.000460144
-1.258417e-08,-0.000181237
-1.248417e-08,-0.000399174
-1.238417e-08,-0.000183832
-1.228417e-08,0.000441438
-1.218417e-08,0.000349334
-1.208417e-08,0.000293553
-1.198417e-08,0.000359712
-1.188417e-08,-0.000365445
-1.178417e-08,-0.000558734
-1.168417e-08,-0.000325231
-1.158417e-08,-0.000576895
-1.148417e-08,-0.000624893
-1.138417e-08,-0.000409551
-1.128417e-08,-0.000246099
-1.118417e-08,-0.000227938
-1.108417e-08,-0.000260369
-1.098417e-08,-0.000242207
-1.088417e-08,-0.000247396
-1.078417e-08,-0.000248694
-1.068417e-08,-0.000246099
-1.058417e-08,-0.000248694
-1.048417e-08,-0.000247396
